index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202510010101,1,ダート,1700,良,未勝利,シニスターミニスター Sinister Minister(米),ケリーズアリュール,Old Trieste,Sweet Minister,ゴールドアリュール,テルアケリー Tell a Kelly(米),A.P. Indy,Lovlier Linda,The Prime Minister,Sweet Blue,サンデーサイレンス Sunday Silence(米),ニキーヤ Nikiya(米),Tapit (米),Evrobi,Seattle Slew,Weekend Surprise,Vigors,Linda Summers,Deputy Minister,Stick to Beauty,Hurry Up Blue,Sugar Gold,Halo,Wishing Well,Nureyev,Reluctant Guest,Pulpit,Tap Your Heels,タバスコキャット,Shakela,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Grey Dawn,Relifordie,Crozier,Queenly Gift,Vice Regent,Mint Copy,Illustrious,Hail to Beauty,Mr. Leader,Blue Baroness,Mr. Prospector,Miss Ironside,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Hostage,Vaguely Royal,A.P. Indy,Preach,Unbridled,Ruby Slippers,Storm Cat,Barbicue Sauce,Alydar,Jellatina
202510010101,2,ダート,1700,良,未勝利,ファインニードル,パテントジョイ Patent Joy(愛),アドマイヤムーン,ニードルクラフト Needlecraft(愛),Pivotal,Kitty Matcham,エンドスウィープ End Sweep(米),マイケイティーズ,Mark of Esteem (愛),Sharp Point,Polar Falcon,Fearless Revival,ロックオブジブラルタル,Imagine,フォーティナイナー,Broom Dance,サンデーサイレンス,ケイティーズファースト,Darshaan,Homage,ロイヤルアカデミーII,Nice Point,Nureyev,Marie d'Argonne,Cozzene,Stufida,デインヒル,Offshore Boom,Sadler's Wells,Doff the Derby,Mr. Prospector,File,Dance Spell,Witching Hour,Halo,Wishing Well,Kris,Katies,Shirley Heights,Delsy,Ajdal,Home Love,Nijinsky,Crimson Saint,Sharpen Up,Alpine Niece,Northern Dancer,Special,Jefferson,Mohair,Caro,Ride the Trails,Bustino,Zerbinetta,Danzig,Razyana,Be My Guest,Push a Button,Northern Dancer,Fairy Bridge,Master Derby,Margarethen
202510010101,3,ダート,1700,良,未勝利,Global Campaign (米),Above Heaven,Curlin (米),Globe Trot,Mr. Greeley,レディジョアン Lady Joanne(米),Smart Strike (加),Sherriff's Deputy,A.P. Indy,Trip,Gone West,Long Legend,Orientate,Oatsee,Mr. Prospector,Classy 'n Smart,Deputy Minister,Barbarika,Seattle Slew,Weekend Surprise,Lord at War,Tour,Mr. Prospector,Secrettame,Reviewer,Lianga,Mt. Livermore,Dream Team,Unbridled,With Every Wish,Raise a Native,Gold Digger,Smarten,No Class,Vice Regent,Mint Copy,Bates Motel,War Exchange,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,General,Luna de Miel,フォーティナイナー,Fun Flight,Raise a Native,Gold Digger,Secretariat,Tamerett,Bold Ruler,Broadway,ダンサーズイメージ,Leven Ones,Blushing Groom,Flama Ardiente,Cox's Ridge,Likely Double,Fappiano,Gana Facil,Lear Fan,Amo
202510010101,4,ダート,1700,良,未勝利,Tapit (米),Dacita (智),Pulpit,Tap Your Heels,Scat Daddy (米),Daja,A.P. Indy,Preach,Unbridled,Ruby Slippers,ヨハネスブルグ Johannesburg(米),Love Style,Seeker's Reward,Dadiva,Seattle Slew,Weekend Surprise,Mr. Prospector,Narrate,Fappiano,Gana Facil,Nijinsky,Moon Glitter,ヘネシー,Myth,Mr. Prospector,Likeable Style,Gone West,Willamar,Saint Sever,Abide,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Raise a Native,Gold Digger,Honest Pleasure,State,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,Northern Dancer,Flaming Page,In Reality,Foggy Note,Storm Cat,Island Kitty,オジジアン,Yarn,Raise a Native,Gold Digger,Nijinsky,Personable Lady,Mr. Prospector,Secrettame,Northjet,Miss Mauna Lisa,Lyphard,Suffisante,Good Manners,Tolerance
202510010101,5,ダート,1700,良,未勝利,リアルスティール,ガジュマル,ディープインパクト,ラヴズオンリーミー Loves Only Me(米),ヴィクトワールピサ,ピースヴィクトリア,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Storm Cat (米),Monevassia,ネオユニヴァース,ホワイトウォーターアフェア Whitewater Affair(英),マヤノトップガン,プレシャスライフ,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Mr. Prospector,Miesque,サンデーサイレンス,ポインテッドパス,Machiavellian,Much Too Risky,ブライアンズタイム,アルプミープリーズ,タイキシャトル,スターマイライフ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Raise a Native,Gold Digger,Nureyev,Pasadoble,Halo,Wishing Well,Kris,Silken Way,Mr. Prospector,Coup de Folie,Bustino,Short Rations,Roberto,Kelley's Day,Blushing Groom,Swiss,Devil's Bag,ウェルシュマフィン,Storm Cat,Great Lady M.
202510010101,6,ダート,1700,良,未勝利,リオンディーズ,バケットリスト,キングカメハメハ,シーザリオ,シンボリクリスエス,レチャーダ,Kingmambo (米),マンファス Manfath(愛),スペシャルウィーク,キロフプリミエール Kirov Premiere(英),Kris S.,Tee Kay,ディープインパクト,ドゥルセデレーチェ,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,ウインドインハーヘア,フレンチデピュティ,ポトリザリス,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,Alzao,Burghclere,Deputy Minister,Mitterand,Potrillazo,Chaldee
202510010101,7,ダート,1700,良,未勝利,ビッグアーサー,ベリーベリータイム,サクラバクシンオー,シヤボナ Siyabona(米),ブライアンズタイム Brian's Time(米),ワイルドベリー,サクラユタカオー,サクラハゴロモ,Kingmambo (米),Relish,Roberto,Kelley's Day,フジキセキ,アグネスミネルバ,テスコボーイ,アンジェリカ,ノーザンテースト,クリアアンバー,Mr. Prospector,Miesque,Sadler's Wells,Reloy,Hail to Reason,Bramalea,Graustark,Golden Trail,サンデーサイレンス,ミルレーサー,トニービン,ベリアーニ,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Northern Dancer,Lady Victoria,Ambiopoise,One Clear Call,Raise a Native,Gold Digger,Nureyev,Pasadoble,Northern Dancer,Fairy Bridge,Liloy,Rescousse,Turn-to,Nothirdchance,Nashua,Rarelea,Ribot,Flower Bowl,Hasty Road,Sunny Vale,Halo,Wishing Well,Le Fabuleux,Marston's Mill,カンパラ,Severn Bridge,Nureyev,Eleven Pleasures
202510010101,8,ダート,1700,良,未勝利,ルーラーシップ,ガールズバンド,キングカメハメハ,エアグルーヴ,ディープインパクト,エレクトラレーン Electrelane(英),Kingmambo (米),マンファス Manfath(愛),トニービン Tony Bin(愛),ダイナカール,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Dubawi,Imperialistic,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,カンパラ,Severn Bridge,ノーザンテースト,シャダイフェザー,Halo,Wishing Well,Alzao,Burghclere,Dubai Millennium,Zomaradah,Imperial Ballet,Shefoog,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Lady Victoria,ガーサント,パロクサイド,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Seeking the Gold,Colorado Dancer,Deploy,Jawaher,Sadler's Wells,Amaranda,Kefaah,Masarrah
202510010101,9,ダート,1700,良,未勝利,ディープブリランテ,キイレ,ディープインパクト,ラヴアンドバブルズ Love And Bubbles(米),フジキセキ,ラブイズトゥルー,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Loup Sauvage,バブルドリーム Bubble Dream(仏),サンデーサイレンス Sunday Silence(米),ミルレーサー Millracer(米),フォーティナイナー Forty Niner(米),ヒトメボレ,Halo,Wishing Well,Alzao,Burghclere,Riverman,Louveterie,Akarad,バブルプロスペクター,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Mr. Prospector,File,モガミ,ビクトリアクラウン,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Never Bend,River Lady,Nureyev,Lupe,Labus,Licata,Miswaki,バブルカンパニー,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Raise a Native,Gold Digger,Tom Rolfe,Continue,Lyphard,ノーラック,ファバージ,ワールドハヤブサ
202510010101,10,ダート,1700,良,未勝利,リアルスティール,ピュアウィッシーズ,ディープインパクト,ラヴズオンリーミー Loves Only Me(米),Manduro (独),ミリオンウィッシーズ Million Wishes(英),サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Storm Cat (米),Monevassia,Monsun,Mandellicht,Darshaan,Moonlight's Box,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Mr. Prospector,Miesque,Konigsstuhl,Mosella,Be My Guest,Mandelauge,Shirley Heights,Delsy,Nureyev,Coup de Genie,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Raise a Native,Gold Digger,Nureyev,Pasadoble,Dschingis Khan,Konigskronung,Surumu,Monasia,Northern Dancer,What a Treat,Elektrant,Mandriale,Mill Reef,Hardiemma,Abdos,Kelty,Northern Dancer,Special,Mr. Prospector,Coup de Folie
