,race_type,course_len,ground_state,class,avg_pop,pop_1_count,pop_2_count,pop_3_count,pop_4_count,pop_5_count,pop_6_count,pop_7_count,pop_8_count,pop_9_count,pop_10_count,pop_11_count,pop_12_count,pop_13_count,pop_14_count,pop_15_count,pop_16_count,pop_17_count,pop_18_count
0,芝,1200,全,all,5.46,83,68,52,50,30,22,22,24,12,8,5,7,4,4,5,1,3,0
1,芝,1200,良,all,5.36,66,49,40,38,21,18,17,17,11,6,4,6,3,4,2,0,2,0
2,芝,1200,稍重,all,5.08,7,4,4,5,3,1,2,1,0,1,0,0,0,0,1,1,0,0
3,芝,1200,重,all,6.04,7,11,4,5,3,2,2,6,1,1,1,0,0,0,1,0,1,0
4,芝,1200,不良,all,5.36,3,4,4,2,3,1,1,0,0,0,0,1,1,0,1,0,0,0
5,芝,1200,全,未勝利,4.55,19,13,8,10,10,6,1,8,2,0,1,0,0,0,0,0,0,0
6,芝,1200,良,未勝利,4.54,13,8,5,8,7,5,0,5,2,0,1,0,0,0,0,0,0,0
7,芝,1200,稍重,未勝利,4.79,3,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,4.11,3,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,5.8,8,8,1,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0
11,芝,1200,良,新馬,4.89,6,6,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,芝,1200,稍重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,8.95,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,5.4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,4.82,17,15,18,14,8,6,6,5,1,2,0,1,0,0,1,0,0,0
16,芝,1200,良,1勝クラス,4.9,13,11,12,9,5,4,6,4,1,1,0,1,0,0,0,0,0,0
17,芝,1200,稍重,1勝クラス,3.8,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,4.88,1,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0
19,芝,1200,不良,1勝クラス,4.78,1,2,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0
20,芝,1200,全,2勝クラス,6.8,11,11,8,7,3,6,3,1,4,3,3,1,1,2,2,0,0,0
21,芝,1200,良,2勝クラス,6.3,9,7,8,6,2,5,1,0,4,2,2,1,1,2,1,0,0,0
22,芝,1200,稍重,2勝クラス,5.0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,8.92,1,2,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
24,芝,1200,不良,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,7.1,7,4,5,3,2,1,3,4,0,1,1,2,0,2,2,1,1,0
26,芝,1200,良,3勝クラス,6.94,7,4,5,2,2,1,3,4,0,1,1,2,0,2,1,0,1,0
27,芝,1200,稍重,3勝クラス,11.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
28,芝,1200,重,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,5.64,16,15,10,10,4,2,6,3,5,2,0,3,3,0,0,0,2,0
31,芝,1200,良,オープン,6.2,13,11,8,8,3,2,5,2,4,2,0,2,2,0,0,0,1,0
32,芝,1200,稍重,オープン,5.33,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
