,race_type,course_len,ground_state,class,avg_pop,pop_1_count,pop_2_count,pop_3_count,pop_4_count,pop_5_count,pop_6_count,pop_7_count,pop_8_count,pop_9_count,pop_10_count,pop_11_count,pop_12_count,pop_13_count,pop_14_count,pop_15_count,pop_16_count,pop_17_count,pop_18_count
0,芝,1200,全,all,6.04,89,61,68,47,51,26,27,22,12,8,10,10,4,3,4,0,0,0
1,芝,1200,良,all,6.0,67,48,49,37,38,22,20,18,7,7,7,7,3,3,3,0,0,0
2,芝,1200,稍重,all,6.1,15,8,12,6,7,3,5,3,3,1,2,2,1,0,1,0,0,0
3,芝,1200,重,all,5.56,7,5,7,4,6,1,2,1,2,0,1,1,0,0,0,0,0,0
4,芝,1200,不良,all,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,5.4,16,8,14,11,6,2,4,6,1,2,1,1,0,0,0,0,0,0
6,芝,1200,良,未勝利,5.34,13,8,12,9,5,2,4,5,1,2,1,1,0,0,0,0,0,0
7,芝,1200,稍重,未勝利,5.91,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,6.05,15,12,10,10,9,5,2,2,0,1,0,0,0,0,0,0,0,0
11,芝,1200,良,新馬,6.16,11,7,7,8,8,3,1,2,0,1,0,0,0,0,0,0,0,0
12,芝,1200,稍重,新馬,6.59,4,4,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,6.75,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,6.08,15,11,15,5,9,5,8,2,1,2,1,1,2,1,0,0,0,0
16,芝,1200,良,1勝クラス,6.02,10,7,11,3,4,4,5,1,1,2,0,0,2,1,0,0,0,0
17,芝,1200,稍重,1勝クラス,6.87,3,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,5.99,2,2,3,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0
19,芝,1200,不良,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,5.93,20,16,11,10,13,5,5,5,2,0,3,3,1,0,0,0,0,0
21,芝,1200,良,2勝クラス,5.95,16,14,9,9,13,4,4,4,1,0,3,3,1,0,0,0,0,0
22,芝,1200,稍重,2勝クラス,5.6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,4.65,3,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,6.01,10,6,5,7,7,4,4,3,4,0,0,2,0,1,1,0,0,0
26,芝,1200,良,3勝クラス,6.54,7,6,2,4,3,4,3,3,3,0,0,2,0,1,1,0,0,0
27,芝,1200,稍重,3勝クラス,4.13,3,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
28,芝,1200,重,3勝クラス,6.75,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,6.7,10,7,10,3,5,5,3,3,2,2,4,2,1,1,2,0,0,0
31,芝,1200,良,オープン,6.38,8,6,7,3,4,5,2,3,0,2,2,1,0,1,1,0,0,0
32,芝,1200,稍重,オープン,8.19,1,1,3,0,0,0,1,0,1,0,2,1,1,0,1,0,0,0
33,芝,1200,重,オープン,5.62,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1400,全,all,5.74,136,103,84,77,69,50,44,28,14,16,13,8,7,7,1,2,0,0
36,芝,1400,良,all,5.66,117,90,74,63,59,46,36,22,12,15,13,5,4,5,1,1,0,0
37,芝,1400,稍重,all,6.55,15,10,7,11,8,3,8,6,2,1,0,3,2,1,0,1,0,0
38,芝,1400,重,all,4.75,4,3,3,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0
39,芝,1400,不良,all,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,芝,1400,全,未勝利,4.99,30,23,21,14,19,6,7,6,3,5,2,2,0,4,0,0,0,0
41,芝,1400,良,未勝利,4.96,24,17,18,10,15,5,5,5,2,5,2,2,0,2,0,0,0,0
42,芝,1400,稍重,未勝利,5.76,4,5,1,3,3,0,2,1,1,0,0,0,0,1,0,0,0,0
43,芝,1400,重,未勝利,4.97,2,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
44,芝,1400,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,芝,1400,全,新馬,5.12,28,15,11,9,11,8,7,3,3,0,1,0,3,1,1,1,0,0
46,芝,1400,良,新馬,5.12,25,14,11,8,10,8,6,2,3,0,1,0,2,1,1,1,0,0
47,芝,1400,稍重,新馬,5.33,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
48,芝,1400,重,新馬,5.31,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49,芝,1400,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1400,全,1勝クラス,6.01,26,18,17,16,15,11,12,6,1,3,3,0,1,1,0,1,0,0
51,芝,1400,良,1勝クラス,5.66,20,14,13,12,12,9,8,3,1,2,3,0,0,1,0,0,0,0
52,芝,1400,稍重,1勝クラス,7.06,6,4,4,4,3,2,4,3,0,1,0,0,1,0,0,1,0,0
53,芝,1400,重,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,芝,1400,不良,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,芝,1400,全,2勝クラス,6.09,28,20,13,13,9,16,10,6,2,2,1,0,3,0,0,0,0,0
56,芝,1400,良,2勝クラス,5.94,26,19,12,11,9,16,10,5,1,2,1,0,2,0,0,0,0,0
57,芝,1400,稍重,2勝クラス,9.26,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
58,芝,1400,重,2勝クラス,4.15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,芝,1400,不良,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,芝,1400,全,3勝クラス,6.78,9,9,6,10,6,3,4,6,3,2,1,4,0,0,0,0,0,0
61,芝,1400,良,3勝クラス,6.78,8,9,5,8,6,3,3,6,3,2,1,3,0,0,0,0,0,0
62,芝,1400,稍重,3勝クラス,6.78,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
63,芝,1400,重,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,芝,1400,不良,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,芝,1400,全,オープン,6.02,13,16,13,11,7,5,3,1,2,4,5,2,0,1,0,0,0,0
66,芝,1400,良,オープン,5.92,13,15,12,11,6,4,3,1,2,4,5,0,0,1,0,0,0,0
67,芝,1400,稍重,オープン,6.66,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
68,芝,1400,重,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,芝,1400,不良,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,芝,1600,全,all,5.55,232,202,119,122,95,76,54,42,38,24,16,11,8,4,1,0,1,2
71,芝,1600,良,all,5.57,176,155,93,88,71,61,47,32,30,18,11,8,5,4,0,0,1,1
72,芝,1600,稍重,all,5.55,48,39,23,29,20,15,3,8,5,5,5,3,2,0,1,0,0,1
73,芝,1600,重,all,6.78,8,8,3,5,4,0,4,2,3,1,0,0,1,0,0,0,0,0
74,芝,1600,不良,all,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,芝,1600,全,未勝利,4.9,73,57,35,37,28,21,12,13,6,6,5,4,4,1,1,0,0,0
76,芝,1600,良,未勝利,4.84,55,45,28,30,20,17,11,5,4,5,2,3,2,1,0,0,0,0
77,芝,1600,稍重,未勝利,4.92,18,11,6,7,7,4,1,6,1,1,3,1,2,0,1,0,0,0
78,芝,1600,重,未勝利,8.75,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
79,芝,1600,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,芝,1600,全,新馬,6.0,30,29,19,19,13,12,12,5,6,2,3,1,1,1,0,0,0,0
81,芝,1600,良,新馬,5.96,26,23,16,15,12,11,11,5,6,1,3,1,1,1,0,0,0,0
82,芝,1600,稍重,新馬,7.13,3,6,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0
83,芝,1600,重,新馬,3.69,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,芝,1600,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,芝,1600,全,1勝クラス,5.66,39,34,18,22,17,13,6,9,8,6,2,1,1,0,0,0,1,0
86,芝,1600,良,1勝クラス,5.86,27,25,13,14,12,9,5,9,6,5,2,0,1,0,0,0,1,0
87,芝,1600,稍重,1勝クラス,5.33,9,6,5,8,4,4,0,0,1,1,0,1,0,0,0,0,0,0
88,芝,1600,重,1勝クラス,4.59,3,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
89,芝,1600,不良,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,芝,1600,全,2勝クラス,6.13,31,28,17,12,11,10,5,2,2,3,1,1,0,0,0,0,0,0
91,芝,1600,良,2勝クラス,6.03,21,19,11,10,5,8,4,2,1,2,1,0,0,0,0,0,0,0
92,芝,1600,稍重,2勝クラス,6.55,9,8,5,1,5,2,0,0,1,1,0,1,0,0,0,0,0,0
93,芝,1600,重,2勝クラス,7.9,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
94,芝,1600,不良,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,芝,1600,全,3勝クラス,5.78,10,13,6,8,10,3,3,3,4,1,1,0,0,0,0,0,0,1
96,芝,1600,良,3勝クラス,5.43,8,9,3,5,9,2,2,1,4,1,1,0,0,0,0,0,0,0
97,芝,1600,稍重,3勝クラス,6.38,2,4,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,1
98,芝,1600,重,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,芝,1600,不良,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,芝,1600,全,オープン,5.89,43,35,19,23,12,16,14,9,12,5,4,4,2,2,0,0,0,1
101,芝,1600,良,オープン,5.83,33,28,17,13,9,13,12,9,9,3,2,4,1,2,0,0,0,1
102,芝,1600,稍重,オープン,5.91,7,4,2,7,2,3,0,0,2,1,2,0,0,0,0,0,0,0
103,芝,1600,重,オープン,4.98,3,3,0,3,1,0,2,0,1,1,0,0,1,0,0,0,0,0
104,芝,1600,不良,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,芝,1800,全,all,5.83,173,145,118,85,75,50,39,20,18,10,10,4,3,2,4,0,0,0
106,芝,1800,良,all,5.84,142,118,90,71,61,44,32,14,13,9,6,2,3,1,3,0,0,0
107,芝,1800,稍重,all,5.54,27,24,24,13,10,5,7,6,5,0,3,1,0,1,0,0,0,0
108,芝,1800,重,all,5.79,4,3,3,0,4,1,0,0,0,1,1,1,0,0,0,0,0,0
109,芝,1800,不良,all,7.33,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,芝,1800,全,未勝利,5.16,57,52,34,23,23,12,15,10,9,3,6,3,1,1,3,0,0,0
111,芝,1800,良,未勝利,5.13,47,40,25,20,18,10,10,8,6,3,3,2,1,0,2,0,0,0
112,芝,1800,稍重,未勝利,5.1,9,10,8,2,4,1,5,2,3,0,2,1,0,1,0,0,0,0
113,芝,1800,重,未勝利,5.1,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
114,芝,1800,不良,未勝利,7.33,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
115,芝,1800,全,新馬,6.38,24,15,18,16,12,10,6,3,2,1,1,0,0,0,0,0,0,0
116,芝,1800,良,新馬,6.65,19,10,15,14,10,9,6,3,2,1,1,0,0,0,0,0,0,0
117,芝,1800,稍重,新馬,6.07,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
118,芝,1800,重,新馬,4.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,芝,1800,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,芝,1800,全,1勝クラス,6.14,40,26,24,19,20,14,5,1,2,2,2,0,1,0,0,0,0,0
121,芝,1800,良,1勝クラス,6.09,31,23,16,14,16,12,4,0,1,1,1,0,1,0,0,0,0,0
122,芝,1800,稍重,1勝クラス,5.78,8,3,8,5,3,2,1,1,1,0,1,0,0,0,0,0,0,0
