,race_type,course_len,ground_state,class,avg_pop,pop_1_count,pop_2_count,pop_3_count,pop_4_count,pop_5_count,pop_6_count,pop_7_count,pop_8_count,pop_9_count,pop_10_count,pop_11_count,pop_12_count,pop_13_count,pop_14_count,pop_15_count,pop_16_count,pop_17_count,pop_18_count
0,芝,1200,全,all,6.18,37,30,23,16,11,2,8,10,3,1,0,1,3,1,1,0,0,0
1,芝,1200,良,all,6.1,29,25,17,10,8,2,5,8,2,1,0,1,2,1,1,0,0,0
2,芝,1200,稍重,all,5.43,6,2,5,3,2,0,2,2,0,0,0,0,1,0,0,0,0,0
3,芝,1200,重,all,5.42,2,3,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4,芝,1200,不良,all,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,3.49,12,4,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0
6,芝,1200,良,未勝利,3.74,9,4,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0
7,芝,1200,稍重,未勝利,1.54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,1.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,5.41,6,4,3,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0
11,芝,1200,良,新馬,5.3,5,2,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
12,芝,1200,稍重,新馬,5.75,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,5.16,5,3,11,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0
16,芝,1200,良,1勝クラス,4.98,3,2,9,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
17,芝,1200,稍重,1勝クラス,7.96,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,3.93,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,芝,1200,不良,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,6.33,5,13,2,1,2,2,2,1,1,0,0,1,1,0,0,0,0,0
21,芝,1200,良,2勝クラス,6.38,4,11,2,1,2,2,1,1,1,0,0,1,1,0,0,0,0,0
22,芝,1200,稍重,2勝クラス,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,4.97,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,5.85,1,4,1,4,2,0,2,2,1,0,0,0,0,0,1,0,0,0
26,芝,1200,良,3勝クラス,5.9,1,4,0,2,1,0,1,2,1,0,0,0,0,0,1,0,0,0
27,芝,1200,稍重,3勝クラス,5.54,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28,芝,1200,重,3勝クラス,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,6.16,5,2,5,0,1,0,2,1,1,1,0,0,1,1,0,0,0,0
31,芝,1200,良,オープン,5.67,5,2,3,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
32,芝,1200,稍重,オープン,7.87,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33,芝,1200,重,オープン,10.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1400,全,all,4.3,77,36,27,24,23,10,6,8,1,4,1,1,0,2,0,0,0,0
36,芝,1400,良,all,4.27,65,34,23,18,18,10,5,7,1,4,1,0,0,1,0,0,0,0
37,芝,1400,稍重,all,4.19,10,2,3,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0
38,芝,1400,重,all,5.18,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39,芝,1400,不良,all,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,芝,1400,全,未勝利,3.53,18,6,10,2,6,2,1,0,1,0,0,0,0,1,0,0,0,0
41,芝,1400,良,未勝利,3.48,14,5,9,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0
42,芝,1400,稍重,未勝利,4.13,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43,芝,1400,重,未勝利,6.64,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,芝,1400,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,芝,1400,全,新馬,3.84,16,5,3,0,4,2,2,1,0,0,0,0,0,1,0,0,0,0
46,芝,1400,良,新馬,3.96,14,5,3,0,3,2,2,1,0,0,0,0,0,1,0,0,0,0
47,芝,1400,稍重,新馬,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,芝,1400,重,新馬,4.02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,芝,1400,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1400,全,1勝クラス,4.76,16,5,3,5,8,1,2,2,0,1,0,0,0,0,0,0,0,0
51,芝,1400,良,1勝クラス,4.94,12,4,1,4,6,1,2,1,0,1,0,0,0,0,0,0,0,0
