,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,4.61,6.3,479,52,60,73,57,69,52,68,48,38,49,46,40,46,43,42,36,37,24,20,18,12,13,6,9,0,0
1,芝,1200,良,all,4.65,6.45,367,40,44,55,40,54,45,55,34,29,35,31,30,32,35,37,28,27,22,17,15,9,11,3,6,0,0
2,芝,1200,稍重,all,4.58,6.68,69,9,8,11,12,11,3,6,9,6,9,8,6,9,5,4,6,8,1,0,3,1,0,2,1,0,0
3,芝,1200,重,all,4.46,6.08,43,3,8,7,5,4,4,7,5,3,5,7,4,5,3,1,2,2,1,3,0,2,2,1,2,0,0
4,芝,1200,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,4.16,6.43,75,14,12,10,6,8,5,14,6,12,7,9,5,6,3,4,2,7,4,3,5,3,2,2,1,0,0
6,芝,1200,良,未勝利,4.04,6.32,66,12,11,10,6,6,4,13,4,10,6,9,5,5,3,4,2,5,4,2,4,2,2,2,1,0,0
7,芝,1200,稍重,未勝利,5.17,7.0,6,1,1,0,0,1,0,1,2,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
8,芝,1200,重,未勝利,4.0,7.0,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,4.69,5.43,69,7,9,10,5,11,8,12,7,7,9,10,4,9,7,6,5,4,2,3,2,1,0,0,0,0,0
11,芝,1200,良,新馬,4.93,5.79,48,5,5,6,3,9,6,8,6,5,5,6,2,7,5,3,5,3,1,3,2,1,0,0,0,0,0
12,芝,1200,稍重,新馬,4.16,4.25,15,2,2,3,2,2,1,3,0,2,2,3,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,4.66,5.0,6,0,2,1,0,0,1,1,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,4.83,6.41,87,5,11,14,11,9,12,15,10,5,7,10,9,6,8,11,5,5,7,5,2,4,1,0,2,0,0
16,芝,1200,良,1勝クラス,5.01,6.78,60,3,4,11,6,7,11,12,6,3,3,5,5,4,6,11,4,3,7,3,2,2,1,0,1,0,0
17,芝,1200,稍重,1勝クラス,4.56,5.28,12,0,2,2,3,2,1,0,2,0,2,2,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,3.61,5.56,15,2,5,1,2,0,0,3,2,2,2,3,2,1,0,0,0,0,0,2,0,2,0,0,1,0,0
19,芝,1200,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,4.87,7.16,100,9,10,11,13,20,14,12,11,8,9,5,8,9,10,9,9,11,3,5,6,2,3,1,2,0,0
21,芝,1200,良,2勝クラス,4.83,7.15,87,9,9,9,11,16,12,11,10,8,8,3,7,6,9,9,7,10,3,5,5,2,3,0,2,0,0
22,芝,1200,稍重,2勝クラス,6.67,11.67,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23,芝,1200,重,2勝クラス,4.12,4.62,10,0,1,2,2,3,2,0,0,0,1,2,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,4.09,6.99,61,5,10,11,12,7,9,3,4,1,7,5,6,4,7,6,8,5,4,2,1,1,1,2,1,0,0
26,芝,1200,良,3勝クラス,3.85,6.56,46,5,8,9,8,4,8,2,2,1,6,4,5,3,6,5,6,2,3,2,1,1,0,0,1,0,0
27,芝,1200,稍重,3勝クラス,4.34,7.42,12,0,2,1,4,3,1,0,1,0,1,1,1,1,0,1,2,3,1,0,0,0,0,1,0,0,0
28,芝,1200,重,3勝クラス,6.0,11.67,3,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
29,芝,1200,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,4.43,6.43,69,9,7,14,7,11,3,11,7,2,9,6,6,9,7,5,6,3,4,2,0,1,6,0,3,0,0
31,芝,1200,良,オープン,4.7,6.96,51,5,6,8,5,10,3,9,5,1,6,4,5,6,5,5,4,2,4,2,0,1,5,0,1,0,0
32,芝,1200,稍重,オープン,2.56,4.67,12,4,1,4,1,1,0,0,1,1,3,1,0,2,2,0,1,1,0,0,0,0,0,0,1,0,0
33,芝,1200,重,オープン,5.34,8.34,6,0,0,2,1,0,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
34,芝,1200,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1400,全,all,4.46,6.94,722,82,84,98,88,85,103,97,85,60,58,61,60,61,67,50,50,55,47,40,29,22,19,14,14,6,9
36,芝,1400,良,all,4.4,6.98,605,71,70,85,74,72,88,81,64,53,45,50,54,53,60,38,44,46,37,33,23,20,15,10,11,5,8
37,芝,1400,稍重,all,4.76,6.96,87,6,13,9,12,10,11,11,15,4,10,8,5,8,5,10,5,7,7,4,2,2,3,4,1,1,1
38,芝,1400,重,all,5.13,7.96,30,5,1,4,2,3,4,5,6,3,3,3,1,0,2,2,1,2,3,3,4,0,1,0,2,0,0
39,芝,1400,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,芝,1400,全,未勝利,4.47,7.83,151,21,21,23,16,19,19,16,16,14,11,16,8,9,13,9,13,10,13,9,6,5,4,5,5,0,1
41,芝,1400,良,未勝利,4.3,7.55,121,18,18,19,14,15,14,13,10,13,8,12,8,7,12,5,12,8,9,7,5,5,1,4,4,0,1
42,芝,1400,稍重,未勝利,4.63,7.27,21,2,3,4,1,2,4,2,3,1,2,4,0,2,1,2,1,1,2,1,1,0,2,1,0,0,0
43,芝,1400,重,未勝利,5.78,9.55,9,1,0,0,1,2,1,1,3,0,1,0,0,0,0,2,0,1,2,1,0,0,1,0,1,0,0
44,芝,1400,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,芝,1400,全,新馬,4.16,6.39,105,17,14,18,8,11,16,13,8,12,11,10,8,9,7,8,7,5,9,7,3,1,4,0,2,1,1
46,芝,1400,良,新馬,4.15,6.41,93,16,12,17,7,8,14,12,7,11,10,9,7,8,7,6,7,5,7,6,1,1,4,0,2,1,1
47,芝,1400,稍重,新馬,4.0,5.84,6,0,2,0,1,2,1,0,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0
48,芝,1400,重,新馬,5.0,8.17,6,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
49,芝,1400,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1400,全,1勝クラス,4.93,7.32,140,11,17,13,23,15,20,18,23,10,10,11,13,10,13,13,12,12,5,10,5,2,3,1,3,2,5
51,芝,1400,良,1勝クラス,4.91,7.5,101,8,12,11,14,11,15,12,18,8,5,9,9,8,9,9,7,8,4,9,5,1,3,0,2,1,4
52,芝,1400,稍重,1勝クラス,4.7,7.45,33,3,5,0,8,4,3,5,5,2,5,1,3,2,2,4,4,3,1,1,0,1,0,1,1,1,1
53,芝,1400,重,1勝クラス,4.83,6.0,6,0,0,2,1,0,2,1,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0
54,芝,1400,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,芝,1400,全,2勝クラス,4.82,6.87,138,10,16,17,15,20,19,22,19,8,13,12,12,17,10,11,11,17,7,6,4,7,1,0,1,1,0
56,芝,1400,良,2勝クラス,4.73,6.93,123,10,13,15,15,18,18,19,15,8,10,10,12,15,10,11,11,15,6,5,2,6,0,0,1,1,0
57,芝,1400,稍重,2勝クラス,5.78,8.11,12,0,2,1,0,2,1,3,3,0,2,1,0,2,0,0,0,2,1,1,1,1,1,0,0,0,0
58,芝,1400,重,2勝クラス,4.33,5.67,3,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,芝,1400,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,芝,1400,全,3勝クラス,4.55,6.67,75,10,6,7,10,8,16,12,6,7,6,5,7,4,9,3,1,4,8,6,7,3,2,2,1,0,0
61,芝,1400,良,3勝クラス,4.48,6.58,66,9,5,6,10,8,14,10,4,6,6,3,7,4,9,2,1,4,7,4,6,3,2,1,1,0,0
62,芝,1400,稍重,3勝クラス,5.5,8.17,6,0,1,1,0,0,2,0,2,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
63,芝,1400,重,3勝クラス,5.0,8.0,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
64,芝,1400,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,芝,1400,全,オープン,4.38,7.66,98,11,10,18,13,11,11,14,10,7,7,5,9,11,14,6,4,4,4,2,4,4,5,6,2,2,2
66,芝,1400,良,オープン,4.43,7.61,89,8,10,15,12,11,11,13,9,5,6,5,9,10,12,5,4,4,4,2,4,4,5,5,1,2,2
67,芝,1400,稍重,オープン,3.5,6.66,6,1,0,3,1,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0
68,芝,1400,重,オープン,3.33,6.33,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69,芝,1400,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,芝,1600,全,all,4.82,7.31,1158,128,135,142,130,139,159,165,160,99,101,92,91,86,110,84,91,83,76,50,54,38,35,15,27,14,12
71,芝,1600,良,all,4.79,7.19,894,93,108,111,108,111,121,124,118,71,80,72,72,64,89,69,73,66,62,35,40,30,25,10,21,7,8
72,芝,1600,稍重,all,4.67,7.33,210,30,22,26,16,22,28,34,32,23,18,17,13,18,18,13,13,14,10,12,9,7,7,5,5,5,3
73,芝,1600,重,all,4.91,7.41,54,5,5,5,6,6,10,7,10,5,3,3,6,4,3,2,5,3,4,3,5,1,3,0,1,2,1
74,芝,1600,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,芝,1600,全,未勝利,4.74,8.18,333,40,43,46,35,28,47,48,46,27,28,27,24,25,29,20,21,17,15,18,18,12,16,7,13,8,8
76,芝,1600,良,未勝利,4.74,7.93,252,24,33,36,30,22,36,39,32,16,21,23,19,16,23,18,18,14,14,13,14,11,10,5,8,4,5
77,芝,1600,稍重,未勝利,4.4,8.23,69,13,10,9,4,5,10,7,11,8,7,4,4,7,6,1,3,3,1,5,3,1,4,2,5,3,2
78,芝,1600,重,未勝利,4.67,7.17,12,3,0,1,1,1,1,2,3,3,0,0,1,2,0,1,0,0,0,0,1,0,2,0,0,1,1
79,芝,1600,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,芝,1600,全,新馬,4.45,6.42,162,18,22,24,20,19,23,13,23,15,15,13,16,16,18,10,11,13,12,4,7,2,2,2,5,1,0
81,芝,1600,良,新馬,4.47,6.52,141,16,18,21,19,17,19,9,22,13,12,11,13,14,18,8,9,12,12,2,6,2,2,1,5,1,0
82,芝,1600,稍重,新馬,4.23,5.7,18,2,4,3,0,2,2,4,1,2,3,2,2,2,0,2,1,0,0,2,1,0,0,1,0,0,0
83,芝,1600,重,新馬,5.33,7.0,3,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
84,芝,1600,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,芝,1600,全,1勝クラス,4.92,7.43,195,19,16,27,27,21,25,30,30,14,15,16,17,12,27,15,13,13,13,9,11,5,4,4,6,0,1
86,芝,1600,良,1勝クラス,4.81,7.34,147,15,12,22,22,16,17,20,23,11,11,12,14,7,22,11,9,12,8,6,8,4,3,2,6,0,1
87,芝,1600,稍重,1勝クラス,5.05,7.14,39,4,3,4,3,5,7,8,5,3,3,3,2,4,5,4,3,1,3,2,2,1,1,2,0,0,0
88,芝,1600,重,1勝クラス,5.45,7.22,9,0,1,1,2,0,1,2,2,0,1,1,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0
89,芝,1600,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,芝,1600,全,2勝クラス,5.11,5.87,144,16,14,13,13,18,19,23,28,16,13,12,13,14,14,12,23,7,10,2,2,4,2,0,0,0,0
91,芝,1600,良,2勝クラス,4.93,5.59,102,11,13,9,10,14,12,15,18,11,12,8,10,13,8,8,16,5,7,1,1,1,1,0,0,0,0
92,芝,1600,稍重,2勝クラス,5.65,6.83,33,4,0,3,2,3,5,8,8,4,0,3,2,0,4,4,5,2,3,1,1,3,1,0,0,0,0
93,芝,1600,重,2勝クラス,4.78,4.78,9,1,1,1,1,1,2,0,2,1,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0
94,芝,1600,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,芝,1600,全,3勝クラス,4.79,6.65,69,7,10,9,7,9,6,11,10,7,9,7,3,3,5,6,8,7,3,3,1,2,2,0,0,2,1
96,芝,1600,良,3勝クラス,4.84,6.58,51,4,9,3,4,8,6,11,6,4,8,3,1,1,4,6,8,5,3,3,1,2,2,0,0,0,0
97,芝,1600,稍重,3勝クラス,4.03,6.53,18,3,1,6,3,1,0,0,4,3,1,4,2,2,1,0,0,2,0,0,0,0,0,0,0,2,1
98,芝,1600,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,芝,1600,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,芝,1600,全,オープン,4.9,8.13,228,26,29,21,26,39,33,35,19,18,20,16,16,12,16,18,11,25,19,13,13,12,9,2,3,3,2
101,芝,1600,良,オープン,4.79,7.92,174,21,22,18,21,29,25,25,13,14,15,14,13,9,13,15,9,17,14,9,8,9,7,2,2,2,2
102,芝,1600,稍重,オープン,4.91,7.5,33,4,4,1,4,6,4,7,3,3,4,1,1,3,2,2,1,6,3,2,2,2,1,0,0,0,0
103,芝,1600,重,オープン,5.17,9.23,21,1,3,2,1,4,4,3,3,1,1,1,2,0,1,1,1,2,2,2,3,1,1,0,1,1,0
104,芝,1600,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,芝,1800,全,all,4.58,6.3,834,94,102,102,111,94,116,107,108,81,83,78,92,77,67,78,58,42,40,37,37,13,13,13,10,7,8
106,芝,1800,良,all,4.63,6.3,669,78,75,85,87,78,91,88,87,67,68,62,71,65,51,61,48,35,36,30,26,11,9,10,8,6,5
107,芝,1800,稍重,all,4.61,6.97,135,13,25,11,17,12,23,17,17,11,14,12,16,11,11,15,9,5,4,6,8,2,3,3,2,1,2
108,芝,1800,重,all,4.29,5.81,27,3,1,6,6,4,2,2,3,3,1,4,4,1,5,1,1,2,0,1,3,0,1,0,0,0,0
109,芝,1800,不良,all,4.67,9.67,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
