,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/06/02,4京都2,雨,12,3歳以上1勝クラス,16,3,5,83.8,13,14,永島まな,54,芝1400,稍,1:24.5,1.8,13-13,35.5-35.6,36.0,444(-4),メイショウコギク
1,2024/03/16,1中京3,晴,8,4歳以上1勝クラス,13,5,6,48.9,8,10,幸英明,56,芝1600,良,1:36.0,0.9,8-7-7,36.8-34.1,34.3,448(-8),アクートゥス
2,2024/02/24,1阪神1,晴,6,4歳以上1勝クラス,11,6,7,102.7,11,9,幸英明,56,ダ1800,稍,1:55.8,3.1,7-7-8-10,36.7-37.9,39.7,456(+8),プレッジ
3,2024/01/27,2京都1,晴,7,4歳以上1勝クラス,9,6,6,11.8,3,8,松山弘平,56,ダ1800,良,1:57.0,2.8,2-3-3-4,37.1-38.3,40.8,448(-4),ハイランドリンクス
4,2023/10/11,川崎,晴,10,オクトーバースター賞,9,6,6,10.6,7,6,森泰斗,55,ダ1600,稍,1:45.7,2.8,7-7-6-7,37.3-39.8,42.1,452(-18),アッチャゴーラ
5,2023/09/10,4阪神2,晴,7,3歳以上1勝クラス,13,6,9,58.9,10,8,幸英明,56,ダ1800,良,1:55.7,1.7,13-13-13-13,37.5-38.4,38.8,470(+14),アオイイーグル
6,2023/06/25,3阪神8,曇,6,3歳以上1勝クラス,10,6,7,88.0,8,5,幸英明,56,ダ1800,良,1:54.9,1.1,10-10-10-8,37.3-37.9,38.0,456(+10),ノボリクレバー
7,2023/04/08,2阪神5,晴,8,4歳以上1勝クラス,11,7,8,88.6,9,9,石川裕紀,56,ダ1800,不,1:55.7,3.2,10-10-10-10,37.6-37.8,38.7,446(0),フォーランマリア
8,2023/03/12,1阪神10,晴,6,4歳以上1勝クラス,9,8,9,19.8,8,5,岡田祥嗣,56,ダ1800,良,1:57.7,1.6,9-9-9-9,37.5-40.3,38.2,446(+4),サウザンドスマイル
9,2023/02/19,2小倉4,曇,7,4歳以上1勝クラス,9,8,8,24.5,6,5,岡田祥嗣,55,ダ1700,不,1:46.5,1.6,8-8-7-8,30.0-37.6,38.2,442(-12),クリノニキータ
10,2022/12/10,6中京3,晴,2,3歳以上1勝クラス,12,2,2,25.0,9,6,岡田祥嗣,54,ダ1800,良,1:55.2,2.2,11-11-12-12,36.7-38.2,38.4,454(+12),フレンチギフト
11,2022/09/25,5中京7,晴,6,3歳以上1勝クラス,16,1,1,25.1,8,12,鮫島克駿,53,ダ1400,稍,1:26.6,1.8,13-10,35.3-37.1,38.0,442(-2),ワンダーキサラ
12,2022/09/11,5中京2,晴,6,3歳以上1勝クラス,12,5,6,10.5,5,6,横山典弘,52,ダ1800,稍,1:53.5,1.2,11-11-11-11,37.3-37.9,37.9,444(+12),ハギノメーテル
13,2022/06/25,3阪神3,晴,7,3歳以上1勝クラス,16,4,8,41.0,12,12,横山典弘,52,ダ1200,良,1:14.1,2.0,15-16,35.1-37.0,36.5,432(0),テキサスフィズ
14,2022/03/27,3中山2,曇,5,3歳1勝クラス,15,8,14,13.6,6,9,横山和生,54,ダ1200,重,1:12.4,1.7,12-15,33.3-37.4,37.7,432(-2),ミユキアイラブユー
15,2022/01/10,1中京4,晴,1,3歳未勝利,16,2,3,5.2,3,1,横山典弘,54,ダ1200,良,1:13.6,0.0,14-14,35.7-37.9,36.5,434(-6),(ポメラート)
16,2021/11/21,5東京6,曇,4,2歳新馬,18,7,13,4.4,2,3,横山典弘,54,芝1400,良,1:24.8,0.5,3-4,37.3-34.2,34.3,440(0),ラッピングカラーズ
