,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202606010101,1,7,14,フュルスティン,牝3,55,横山武史,0:1:12.7,nan,2-1,38.9,1.4,1,470,[東]加藤士津,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100583,01170
202606010101,2,8,15,プラチナムディスク,牝3,53,長浜鴻緒,0:1:13.0,2,7-5,38.4,25.9,7,448,[東]小笠倫弘,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023102383,01214
202606010101,3,8,16,アクロスメモリア,牝3,55,戸崎圭太,0:1:13.5,3,5-3,39.2,14.3,4,476,[東]田島俊明,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023102399,05386
202606010101,4,6,12,レースクイーン,牝3,55,江田照男,0:1:13.8,2,5-7,39.4,161.0,14,410,[東]蛯名利弘,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023101563,00689
202606010101,5,4,7,ラストシャイニー,牝3,55,矢野貴之,0:1:14.0,1,8-8,39.2,22.4,5,428,[東]千葉直人,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023105803,05380
202606010101,6,3,6,バーヴァンシー,牝3,52,舟山瑠泉,0:1:14.0,ハナ,15-15,38.5,54.4,11,486,[東]村田一誠,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023104394,01221
202606010101,7,2,4,マメーアップル,牝3,55,荻野極,0:1:14.1,3/4,3-3,40.1,7.9,3,438,[東]岩戸孝樹,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100924,01160
202606010101,8,6,11,マリノレーヴェ,牝3,55,横山琉人,0:1:14.3,1.1/2,10-9,39.3,7.1,2,480,[東]鈴木慎太,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100807,01192
202606010101,9,3,5,メインテーマ,牝3,55,内田博幸,0:1:14.4,クビ,1-2,40.6,43.3,8,488,[東]小手川準,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023103571,00422
202606010101,10,7,13,ミルトメロディー,牝3,55,原優介,0:1:14.8,2.1/2,4-5,40.6,49.6,10,426,[東]青木孝文,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100397,01184
202606010101,11,2,3,ファストワーカー,牝3,55,菊沢一樹,0:1:15.2,2.1/2,10-13,40.1,78.0,12,496,[東]伊藤大士,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100239,01161
202606010101,12,5,9,タマモシルエット,牝3,55,丹内祐次,0:1:15.3,クビ,10-10,40.2,22.4,6,468,[東]伊藤圭三,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023103253,01091
202606010101,13,5,10,ウィザードオブマリ,牝3,52,石田拓郎,0:1:15.4,3/4,10-10,40.4,266.3,15,452,[東]蛯名利弘,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100805,01203
