,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
2021104109,キズナ,サマーソワレ Summer Soiree(米),ディープインパクト,キャットクイル Catequil(加),War Front,Mazel Tov,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Storm Cat (米),Pacific Princess,Danzig,Starry Dreamer,Mazel Trick,Flying Honors,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Damascus,Fiji,Northern Dancer,Pas de Nom,Rubiano,Lara's Star,Phone Trick,Mazatleca,Silver Hawk,Quick Honors,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Sword Dancer,Kerala,Acropolis,Rififi,Nearctic,Natalma,Admiral's Voyage,Petitioner,Fappiano,Ruby Slippers,Forli,True Reality,Clever Trick,Over the Phone,Ramahorn,Gausave Lady,Roberto,Gris Vitesse,To the Quick,Nalees Honor Award
2021102150,シニスターミニスター Sinister Minister(米),バーレーヘッズ,Old Trieste,Sweet Minister,スペシャルウィーク,ヴェスタ Vesta(米),A.P. Indy,Lovlier Linda,The Prime Minister,Sweet Blue,サンデーサイレンス Sunday Silence(米),キャンペンガール,Fortunate Prospect,Amavalidhope,Seattle Slew,Weekend Surprise,Vigors,Linda Summers,Deputy Minister,Stick to Beauty,Hurry Up Blue,Sugar Gold,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Prospect,Fortunate Bid,Valid Appeal,Amalie,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Grey Dawn,Relifordie,Crozier,Queenly Gift,Vice Regent,Mint Copy,Illustrious,Hail to Beauty,Mr. Leader,Blue Baroness,Mr. Prospector,Miss Ironside,Hail to Reason,Cosmah,Understanding,Mountain Flower,Nijinsky,シル,セントクレスピン,ミスアシヤガワ,Mr. Prospector,Sleek Dancer,Lucky Debonair,Biddy Big,In Reality,Desert Trial,Bold and Brave,Gentility
2021105640,Curlin (米),ダンシングラグズ Dancing Rags(米),Smart Strike (加),Sherriff's Deputy,Union Rags,Home Court,Mr. Prospector,Classy'n Smart,Deputy Minister,Barbarika,Dixie Union,Tempo,Storm Cat (米),Jewel Princess,Raise a Native,Gold Digger,Smarten,No Class,Vice Regent,Mint Copy,Bates Motel,War Exchange,Dixieland Band,She's Tops,Gone West,Terpsichorist,Storm Bird,Terlingua,Key to the Mint,Jewell Ridge,Native Dancer,Raise You,Nashua,Sequence,Cyane,Smartaire,Nodouble,Classy Quillo,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Sir Ivor,Sunday Purchase,Wise Exchange,Jungle War,Northern Dancer,Mississippi Mud,Capote,She's a Talent,Mr. Prospector,Secrettame,Nijinsky,Glad Rags,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Graustark,Key Bridge,Melyno,Say What You Mean
2021100284,ラブリーデイ,コンゴウプリンセス,キングカメハメハ,ポップコーンジャズ,エンパイアメーカー Empire Maker(米),コンゴウアンゲルス,Kingmambo (米),マンファス Manfath(愛),ダンスインザダーク,グレイスルーマー,Unbridled,Toussaud,カーネギー Carnegie(愛),ズーナクア Zoonaqua(米),Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,サンデーサイレンス,ダンシングキイ,トニービン,ディスクジョッキー,Fappiano,Gana Facil,El Gran Senor,Image of Reality,Sadler's Wells,Detroit,Silver Hawk,Made in America,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Halo,Wishing Well,Nijinsky,Key Partner,カンパラ,Severn Bridge,リアルシャダイ,シャダイチャッター,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,Northern Dancer,Sex Appeal,In Reality,Edee's Image,Northern Dancer,Fairy Bridge,Riverman,Derna,Roberto,Gris Vitesse,Explodent,Capelet
2021110123,Into Mischief,Good Vibes,Harlan's Holiday,Leslie's Lady,Unbridled's Song (米),Rose Jade,Harlan,Christmas in Aiken,Tricky Creek,Crystal Lady,Unbridled,Trolley Song,ジェイドハンター Jade Hunter(米),Rosey Ramble,Storm Cat,Country Romance,Affirmed,Dowager,Clever Trick,Battle Creek Girl,Stop the Music,One Last Bird,Fappiano,Gana Facil,Caro,Lucky Spell,Mr. Prospector,Jadana,Chieftain,Velvet Rose,Storm Bird,Terlingua,Halo,Sweet Romance,Exclusive Native,Won't Tell You,Honest Pleasure,Princessnesian,Icecapade,Kankakee Miss,His Majesty,Far Beyond,Hail to Reason,Bebopper,One for All,Last Bird,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,フォルティノ,Chambord,Lucky Mel,Incantation,Raise a Native,Gold Digger,Pharly,Janina,Bold Ruler,Pocahontas,Round Table,Pink Velvet
2021102836,マジェスティックウォリアー Majestic Warrior(米),メイショウメイホウ,A.P. Indy,Dream Supreme,オルフェーヴル,スクービドゥー Scoubidou(独),Seattle Slew,Weekend Surprise,Seeking the Gold,Spinning Round,ステイゴールド,オリエンタルアート,Johan Cruyff,Simply Red,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Mr. Prospector,Con Game,Dixieland Band,Take Heart,サンデーサイレンス,ゴールデンサッシュ,メジロマックイーン,エレクトロアート,デインヒル,Teslemi,Dashing Blade,Schalmai,Boldnesian,Reason to Earn,Poker,Fair Charmer,Bold Ruler,Somethingroyal,Buckpasser,Gay Missile,Raise a Native,Gold Digger,Buckpasser,Broadway,Northern Dancer,Mississippi Mud,Secretariat,Deck Stewardess,Halo,Wishing Well,ディクタス,ダイナサッシュ,メジロティターン,メジロオーロラ,ノーザンテースト,グランマスティーヴンス,Danzig,Razyana,オジジアン,Martha Queen,Elegant Air,Sharp Castan,Nebos,Shantou
2021100741,サンダースノー Thunder Snow(愛),ホッコーユニバース,Helmet,Eastern Joy,アグネスタキオン,ウイングドキャット Winged Cat(米),Exceed And Excel,Accessories,Dubai Destination,Red Slippers,サンデーサイレンス Sunday Silence(米),アグネスフローラ,Storm Cat (米),Winglet,デインヒル,Patrona,シングスピール,Anna Matrushka,Kingmambo,Mysterial,Nureyev,Morning Devotion,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Storm Bird,Terlingua,Alydar,Highest Trump,Danzig,Razyana,Lomond,Gladiolus,In the Wings,Glorious Song,Mill Reef,Anna Paola,Mr. Prospector,Miesque,Alleged,Mysteries,Northern Dancer,Special,Affirmed,Morning Has Broken,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Raise a Native,Sweet Tooth,Bold Bidder,Dear April
2021103251,リアルスティール,パールオブアフリカ (愛),ディープインパクト,ラヴズオンリーミー Loves Only Me(米),Jeremy,Kournikova,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Storm Cat (米),Monevassia,Danehill Dancer (愛),グリントインハーアイ,Sportsworld,Faberge Flowers,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Mr. Prospector,Miesque,デインヒル,Mira Adonde,アラジ,ウインドインハーヘア,Alleged,Gallanta,Russian Fox,Queen of The Rings,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Raise a Native,Gold Digger,Nureyev,Pasadoble,Danzig,Razyana,Sharpen Up,Lettre d'Amour,Blushing Groom,ダンスールファビュルー,Alzao,Burghclere,Hoist the Flag,Princess Pout,Nureyev,Gay Missile,Nijinsky,Flying Fur,Royal prerogative,Saturna
2021103270,シニスターミニスター Sinister Minister(米),メイショウサンアイ,Old Trieste,Sweet Minister,ディープインパクト,メイショウルイーズ,A.P. Indy,Lovlier Linda,The Prime Minister,Sweet Blue,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),アフリート Afleet(加),フェアトゥザウインド Fair to the Wind(米),Seattle Slew,Weekend Surprise,Vigors,Linda Summers,Deputy Minister,Stick to Beauty,Hurry Up Blue,Sugar Gold,Halo,Wishing Well,Alzao,Burghclere,Mr. Prospector,Polite Lady,Nijinsky,Promising Times,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Grey Dawn,Relifordie,Crozier,Queenly Gift,Vice Regent,Mint Copy,Illustrious,Hail to Beauty,Mr. Leader,Blue Baroness,Mr. Prospector,Miss Ironside,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Raise a Native,Gold Digger,Venetian Jester,Friendly Ways,Northern Dancer,Flaming Page,Olden Times,Lively Living
2021103972,アメリカンペイトリオット,パーティークィーン,War Front,Life Well Lived,アグネスタキオン,ナイサー Nicer(愛),Danzig,Starry Dreamer,Tiznow,Well Dressed,サンデーサイレンス Sunday Silence(米),アグネスフローラ,Pennine Walk,Everything Nice,Northern Dancer,Pas de Nom,Rubiano,Lara's Star,Cee's Tizzy,Cee's Song,Notebook,Trithenia,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Persian Bold,Tifrums,Sovereign Path,Emma Canute,Nearctic,Natalma,Admiral's Voyage,Petitioner,Fappiano,Ruby Slippers,Forli,True Reality,Relaunch,テイズリー,Seattle Song,Lonely Dancer,Well Decorated,Mobcap,Gold Meridian,Tri Argo,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Bold Lad,Relkarunner,Thatch,Persian Apple,Grey Sovereign,Mountain Path,ハーディカヌート,Gneevebawn
